"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,4.33860808183045e-07,358,1784,69,0.038677130044843,0.192737430167598,"GO:0016050","GO:BP","vesicle organization",18198,5142,"GO:0006996"
"query_1",TRUE,4.48946764082651e-07,446,1784,81,0.0454035874439462,0.181614349775785,"GO:0198738","GO:BP","cell-cell signaling by wnt",18198,20806,"GO:0007267"
"query_1",TRUE,4.49593435998977e-07,109,1784,31,0.0173766816143498,0.284403669724771,"GO:0048259","GO:BP","regulation of receptor-mediated endocytosis",18198,13035,"GO:0006898, GO:0030100"
"query_1",TRUE,4.58149542711371e-07,87,1784,27,0.0151345291479821,0.310344827586207,"GO:0072384","GO:BP","organelle transport along microtubule",18198,17895,"GO:0010970, GO:0051656"
"query_1",TRUE,4.61493482973527e-07,323,1784,64,0.0358744394618834,0.198142414860681,"GO:0006913","GO:BP","nucleocytoplasmic transport",18198,2591,"GO:0051169"
"query_1",TRUE,4.61493482973527e-07,323,1784,64,0.0358744394618834,0.198142414860681,"GO:0051169","GO:BP","nuclear transport",18198,13993,"GO:0046907"
"query_1",TRUE,4.73394540853904e-07,254,1784,54,0.0302690582959641,0.21259842519685,"GO:0045860","GO:BP","positive regulation of protein kinase activity",18198,12070,"GO:0001934, GO:0033674, GO:0045859"
"query_1",TRUE,4.95399054833636e-07,43,1784,18,0.0100896860986547,0.418604651162791,"GO:0034205","GO:BP","amyloid-beta formation",18198,8787,"GO:0042987, GO:0050435"
"query_1",TRUE,4.99902760803187e-07,1261,1784,182,0.102017937219731,0.144329896907216,"GO:0009968","GO:BP","negative regulation of signal transduction",18198,3844,"GO:0007165, GO:0009966, GO:0010648, GO:0023057, GO:0048585"
"query_1",TRUE,5.15075310169427e-07,127,1784,34,0.0190582959641256,0.267716535433071,"GO:0030048","GO:BP","actin filament-based movement",18198,6904,"GO:0030029"
"query_1",TRUE,5.19030647015915e-07,592,1784,100,0.0560538116591928,0.168918918918919,"GO:0042327","GO:BP","positive regulation of phosphorylation",18198,10441,"GO:0016310, GO:0042325, GO:0045937"
"query_1",TRUE,5.52585289048014e-07,585,1784,99,0.0554932735426009,0.169230769230769,"GO:0030031","GO:BP","cell projection assembly",18198,6892,"GO:0022607, GO:0030030"
"query_1",TRUE,5.57437289345248e-07,72,1784,24,0.0134529147982063,0.333333333333333,"GO:0019226","GO:BP","transmission of nerve impulse",18198,5790,"GO:0007154, GO:0050877"
"query_1",TRUE,5.62906508858014e-07,62,1784,22,0.0123318385650224,0.354838709677419,"GO:0070050","GO:BP","neuron cellular homeostasis",18198,16387,"GO:0019725"
"query_1",TRUE,5.67212614426947e-07,67,1784,23,0.0128923766816144,0.343283582089552,"GO:0099518","GO:BP","vesicle cytoskeletal trafficking",18198,19658,"GO:0030705, GO:0051650"
"query_1",TRUE,5.67212614426947e-07,39,1784,17,0.00952914798206278,0.435897435897436,"GO:0038179","GO:BP","neurotrophin signaling pathway",18198,10092,"GO:0007166, GO:0071363"
"query_1",TRUE,6.16457013990473e-07,177,1784,42,0.023542600896861,0.23728813559322,"GO:0006941","GO:BP","striated muscle contraction",18198,2609,"GO:0006936"
"query_1",TRUE,6.16457013990473e-07,955,1784,145,0.0812780269058296,0.151832460732984,"GO:0043687","GO:BP","post-translational protein modification",18198,11196,"GO:0036211"
"query_1",TRUE,7.32675798989085e-07,271,1784,56,0.031390134529148,0.206642066420664,"GO:0033674","GO:BP","positive regulation of kinase activity",18198,8629,"GO:0042327, GO:0043549, GO:0051347"
"query_1",TRUE,7.47420375234099e-07,44,1784,18,0.0100896860986547,0.409090909090909,"GO:0002209","GO:BP","behavioral defense response",18198,754,"GO:0006952, GO:0007610"
"query_1",TRUE,7.50889307926338e-07,204,1784,46,0.0257847533632287,0.225490196078431,"GO:0031032","GO:BP","actomyosin structure organization",18198,7245,"GO:0030036"
"query_1",TRUE,7.54738584324871e-07,123,1784,33,0.0184977578475336,0.268292682926829,"GO:0021987","GO:BP","cerebral cortex development",18198,6778,"GO:0021543, GO:0048856"
"query_1",TRUE,7.74732228394689e-07,852,1784,132,0.0739910313901345,0.154929577464789,"GO:0009725","GO:BP","response to hormone",18198,3660,"GO:0009719, GO:0010033"
"query_1",TRUE,8.0918546386622e-07,166,1784,40,0.0224215246636771,0.240963855421687,"GO:0043488","GO:BP","regulation of mRNA stability",18198,11088,"GO:0043487, GO:0061013"
"query_1",TRUE,8.56106226661526e-07,179,1784,42,0.023542600896861,0.23463687150838,"GO:0043484","GO:BP","regulation of RNA splicing",18198,11085,"GO:0008380, GO:0010468, GO:0051252"
"query_1",TRUE,8.90510348800169e-07,49,1784,19,0.0106502242152466,0.387755102040816,"GO:0042596","GO:BP","fear response",18198,10605,"GO:0033555"
"query_1",TRUE,9.01278773284169e-07,118,1784,32,0.0179372197309417,0.271186440677966,"GO:0008286","GO:BP","insulin receptor signaling pathway",18198,3188,"GO:0007169, GO:0032869"
"query_1",TRUE,9.0719840953151e-07,638,1784,105,0.0588565022421525,0.164576802507837,"GO:0051301","GO:BP","cell division",18198,14080,"GO:0009987"
"query_1",TRUE,9.18048753182831e-07,79,1784,25,0.0140134529147982,0.316455696202532,"GO:0032272","GO:BP","negative regulation of protein polymerization",18198,7725,"GO:0031333, GO:0032271, GO:0051258"
"query_1",TRUE,9.25124349455881e-07,322,1784,63,0.0353139013452915,0.195652173913043,"GO:0030111","GO:BP","regulation of Wnt signaling pathway",18198,6918,"GO:0009966, GO:0016055"
"query_1",TRUE,9.26743723454999e-07,9,1784,8,0.00448430493273543,0.888888888888889,"GO:0051589","GO:BP","negative regulation of neurotransmitter transport",18198,14261,"GO:0006836, GO:0051051, GO:0051588"
"query_1",TRUE,9.26743723454999e-07,130,1784,34,0.0190582959641256,0.261538461538462,"GO:0001101","GO:BP","response to acid chemical",18198,292,"GO:0042221"
"query_1",TRUE,9.26743723454999e-07,9,1784,8,0.00448430493273543,0.888888888888889,"GO:0097119","GO:BP","postsynaptic density protein 95 clustering",18198,19044,"GO:0001941, GO:0072657, GO:0097106"
"query_1",TRUE,9.26743723454999e-07,9,1784,8,0.00448430493273543,0.888888888888889,"GO:1990416","GO:BP","cellular response to brain-derived neurotrophic factor stimulus",18198,25825,"GO:1990090"
"query_1",TRUE,1.00086536863425e-06,1672,1784,228,0.12780269058296,0.136363636363636,"GO:0042592","GO:BP","homeostatic process",18198,10601,"GO:0008150"
"query_1",TRUE,1.02720171990927e-06,69,1784,23,0.0128923766816144,0.333333333333333,"GO:0030032","GO:BP","lamellipodium assembly",18198,6893,"GO:0097581, GO:0120031"
"query_1",TRUE,1.03761119744216e-06,155,1784,38,0.0213004484304933,0.245161290322581,"GO:0035264","GO:BP","multicellular organism growth",18198,9233,"GO:0032501, GO:0048589"
"query_1",TRUE,1.12163822064167e-06,486,1784,85,0.0476457399103139,0.174897119341564,"GO:0010498","GO:BP","proteasomal protein catabolic process",18198,4224,"GO:0030163, GO:0051603"
"query_1",TRUE,1.27756125295482e-06,21,1784,12,0.00672645739910314,0.571428571428571,"GO:0008090","GO:BP","retrograde axonal transport",18198,3155,"GO:0098930"
"query_1",TRUE,1.27822961188586e-06,572,1784,96,0.0538116591928251,0.167832167832168,"GO:0120031","GO:BP","plasma membrane bounded cell projection assembly",18198,20030,"GO:0030031, GO:0120036"
"query_1",TRUE,1.32019752722931e-06,435,1784,78,0.0437219730941704,0.179310344827586,"GO:0051223","GO:BP","regulation of protein transport",18198,14024,"GO:0015031, GO:0051049, GO:0070201"
"query_1",TRUE,1.32467016466437e-06,144,1784,36,0.0201793721973094,0.25,"GO:0031333","GO:BP","negative regulation of protein-containing complex assembly",18198,7381,"GO:0043254, GO:0051129, GO:0065003"
"query_1",TRUE,1.32996444797263e-06,1228,1784,176,0.0986547085201794,0.143322475570033,"GO:0045944","GO:BP","positive regulation of transcription by RNA polymerase II",18198,12135,"GO:0006357, GO:0006366, GO:0045893"
"query_1",TRUE,1.34147821183044e-06,208,1784,46,0.0257847533632287,0.221153846153846,"GO:1903828","GO:BP","negative regulation of protein localization",18198,23912,"GO:0008104, GO:0032880, GO:0048523"
"query_1",TRUE,1.47429469352808e-06,103,1784,29,0.0162556053811659,0.281553398058252,"GO:0032231","GO:BP","regulation of actin filament bundle assembly",18198,7692,"GO:0044087, GO:0051017, GO:0110053"
"query_1",TRUE,1.47429469352808e-06,103,1784,29,0.0162556053811659,0.281553398058252,"GO:0061014","GO:BP","positive regulation of mRNA catabolic process",18198,15616,"GO:0006402, GO:0031331, GO:0061013, GO:1903313"
"query_1",TRUE,1.50935776224441e-06,348,1784,66,0.0369955156950673,0.189655172413793,"GO:0045936","GO:BP","negative regulation of phosphate metabolic process",18198,12128,"GO:0006796, GO:0010563, GO:0019220"
"query_1",TRUE,1.56973933440965e-06,598,1784,99,0.0554932735426009,0.165551839464883,"GO:0050801","GO:BP","monoatomic ion homeostasis",18198,13696,"GO:0048878"
"query_1",TRUE,1.62164793733233e-06,25,1784,13,0.00728699551569507,0.52,"GO:0098884","GO:BP","postsynaptic neurotransmitter receptor internalization",18198,19479,"GO:0099072, GO:0099590, GO:0140239"
"query_1",TRUE,1.62164793733233e-06,25,1784,13,0.00728699551569507,0.52,"GO:0099170","GO:BP","postsynaptic modulation of chemical synaptic transmission",18198,19629,"GO:0050804"
"query_1",TRUE,1.62164793733233e-06,25,1784,13,0.00728699551569507,0.52,"GO:0140239","GO:BP","postsynaptic endocytosis",18198,20275,"GO:0006897, GO:0051649, GO:0099003"
"query_1",TRUE,1.67435762110356e-06,349,1784,66,0.0369955156950673,0.189111747851003,"GO:0010563","GO:BP","negative regulation of phosphorus metabolic process",18198,4265,"GO:0006793, GO:0031324, GO:0051174"
"query_1",TRUE,1.68392576803062e-06,18,1784,11,0.00616591928251121,0.611111111111111,"GO:0061577","GO:BP","calcium ion transmembrane transport via high voltage-gated calcium channel",18198,16057,"GO:0070588"
"query_1",TRUE,1.69613603552253e-06,299,1784,59,0.0330717488789238,0.197324414715719,"GO:0000398","GO:BP","mRNA splicing, via spliceosome",18198,123,"GO:0000377, GO:0006397"
"query_1",TRUE,1.69613603552253e-06,299,1784,59,0.0330717488789238,0.197324414715719,"GO:0000377","GO:BP","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",18198,111,"GO:0000375"
"query_1",TRUE,1.70356993003359e-06,98,1784,28,0.015695067264574,0.285714285714286,"GO:0061157","GO:BP","mRNA destabilization",18198,15741,"GO:0043488, GO:0050779, GO:0061014"
"query_1",TRUE,1.77502101626652e-06,12,1784,9,0.00504484304932735,0.75,"GO:0098935","GO:BP","dendritic transport",18198,19514,"GO:0008088"
"query_1",TRUE,1.78195068896753e-06,522,1784,89,0.0498878923766816,0.170498084291188,"GO:0006873","GO:BP","intracellular monoatomic ion homeostasis",18198,2560,"GO:0050801, GO:0055082"
"query_1",TRUE,1.78324398885915e-06,499,1784,86,0.0482062780269058,0.172344689378758,"GO:0008015","GO:BP","blood circulation",18198,3130,"GO:0003013"
"query_1",TRUE,1.7991641268387e-06,71,1784,23,0.0128923766816144,0.323943661971831,"GO:0086003","GO:BP","cardiac muscle cell contraction",18198,18403,"GO:0060048, GO:0070252"
"query_1",TRUE,1.84445813123708e-06,184,1784,42,0.023542600896861,0.228260869565217,"GO:1902806","GO:BP","regulation of cell cycle G1/S phase transition",18198,23089,"GO:0044843, GO:1901987"
"query_1",TRUE,2.12225721460047e-06,198,1784,44,0.0246636771300448,0.222222222222222,"GO:0008016","GO:BP","regulation of heart contraction",18198,3131,"GO:0060047, GO:1903522"
"query_1",TRUE,2.17546327199394e-06,280,1784,56,0.031390134529148,0.2,"GO:0030336","GO:BP","negative regulation of cell migration",18198,7019,"GO:0016477, GO:0030334, GO:2000146"
"query_1",TRUE,2.28550674100802e-06,441,1784,78,0.0437219730941704,0.17687074829932,"GO:0008380","GO:BP","RNA splicing",18198,3222,"GO:0006396"
"query_1",TRUE,2.37205039168528e-06,38,1784,16,0.00896860986547085,0.421052631578947,"GO:1990776","GO:BP","response to angiotensin",18198,25950,"GO:0043434"
"query_1",TRUE,2.40760449370144e-06,160,1784,38,0.0213004484304933,0.2375,"GO:2000045","GO:BP","regulation of G1/S transition of mitotic cell cycle",18198,26073,"GO:0000082, GO:1901990, GO:1902806"
"query_1",TRUE,2.42402232130613e-06,588,1784,97,0.054372197309417,0.164965986394558,"GO:0055080","GO:BP","monoatomic cation homeostasis",18198,14698,"GO:0050801"
"query_1",TRUE,2.44398842772733e-06,22,1784,12,0.00672645739910314,0.545454545454545,"GO:1902683","GO:BP","regulation of receptor localization to synapse",18198,22995,"GO:0032879, GO:0097120"
"query_1",TRUE,2.46658314019838e-06,94,1784,27,0.0151345291479821,0.287234042553192,"GO:0031110","GO:BP","regulation of microtubule polymerization or depolymerization",18198,7280,"GO:0031109, GO:0070507"
"query_1",TRUE,2.51736830028054e-06,226,1784,48,0.0269058295964126,0.212389380530973,"GO:0071241","GO:BP","cellular response to inorganic substance",18198,17001,"GO:0010035, GO:0070887"
"query_1",TRUE,2.54438545374735e-06,636,1784,103,0.0577354260089686,0.161949685534591,"GO:0000226","GO:BP","microtubule cytoskeleton organization",18198,62,"GO:0007010, GO:0007017"
"query_1",TRUE,2.57238454787925e-06,390,1784,71,0.0397982062780269,0.182051282051282,"GO:0042692","GO:BP","muscle cell differentiation",18198,10651,"GO:0030154, GO:0061061"
"query_1",TRUE,2.65615578315035e-06,303,1784,59,0.0330717488789238,0.194719471947195,"GO:0000375","GO:BP","RNA splicing, via transesterification reactions",18198,109,"GO:0008380"
"query_1",TRUE,2.68205000470273e-06,247,1784,51,0.0285874439461883,0.206477732793522,"GO:0060828","GO:BP","regulation of canonical Wnt signaling pathway",18198,15452,"GO:0030111, GO:0060070"
"query_1",TRUE,2.68468868208193e-06,296,1784,58,0.0325112107623318,0.195945945945946,"GO:2000146","GO:BP","negative regulation of cell motility",18198,26167,"GO:0040013, GO:0048523, GO:0048870, GO:2000145"
"query_1",TRUE,2.70926146998726e-06,289,1784,57,0.0319506726457399,0.197231833910035,"GO:0016311","GO:BP","dephosphorylation",18198,5262,"GO:0006796"
"query_1",TRUE,2.79410938665317e-06,1268,1784,179,0.100336322869955,0.141167192429022,"GO:0045892","GO:BP","negative regulation of DNA-templated transcription",18198,12088,"GO:0006351, GO:0006355, GO:1902679"
"query_1",TRUE,2.81254815733221e-06,136,1784,34,0.0190582959641256,0.25,"GO:0008360","GO:BP","regulation of cell shape",18198,3214,"GO:0022604, GO:0065008"
"query_1",TRUE,2.87040312091694e-06,130,1784,33,0.0184977578475336,0.253846153846154,"GO:0045739","GO:BP","positive regulation of DNA repair",18198,11975,"GO:0006281, GO:0006282, GO:0048584, GO:0051054"
"query_1",TRUE,2.89060367996641e-06,43,1784,17,0.00952914798206278,0.395348837209302,"GO:0001662","GO:BP","behavioral fear response",18198,381,"GO:0002209, GO:0042596"
"query_1",TRUE,2.92812101745207e-06,906,1784,136,0.0762331838565022,0.150110375275938,"GO:0070647","GO:BP","protein modification by small protein conjugation or removal",18198,16727,"GO:0043687"
"query_1",TRUE,3.01344943609487e-06,513,1784,87,0.0487668161434978,0.169590643274854,"GO:0030003","GO:BP","intracellular monoatomic cation homeostasis",18198,6885,"GO:0006873, GO:0055080"
"query_1",TRUE,3.05627772027522e-06,95,1784,27,0.0151345291479821,0.284210526315789,"GO:0033555","GO:BP","multicellular organismal response to stress",18198,8568,"GO:0006950, GO:0032501"
"query_1",TRUE,3.05627772027522e-06,95,1784,27,0.0151345291479821,0.284210526315789,"GO:0010469","GO:BP","regulation of signaling receptor activity",18198,4209,"GO:0009966, GO:0065009"
"query_1",TRUE,3.09923915115859e-06,181,1784,41,0.0229820627802691,0.226519337016575,"GO:0000910","GO:BP","cytokinesis",18198,245,"GO:0022402, GO:0051301"
"query_1",TRUE,3.35376950954394e-06,334,1784,63,0.0353139013452915,0.188622754491018,"GO:0006936","GO:BP","muscle contraction",18198,2605,"GO:0003012"
"query_1",TRUE,3.40514596759303e-06,530,1784,89,0.0498878923766816,0.167924528301887,"GO:0070201","GO:BP","regulation of establishment of protein localization",18198,16478,"GO:0032880, GO:0045184"
"query_1",TRUE,3.44858110691624e-06,19,1784,11,0.00616591928251121,0.578947368421053,"GO:1904862","GO:BP","inhibitory synapse assembly",18198,24800,"GO:0007416"
"query_1",TRUE,3.60688949350686e-06,182,1784,41,0.0229820627802691,0.225274725274725,"GO:0061013","GO:BP","regulation of mRNA catabolic process",18198,15615,"GO:0006402, GO:0010468, GO:0031329, GO:1903311"
"query_1",TRUE,3.65480761853879e-06,657,1784,105,0.0588565022421525,0.159817351598174,"GO:0044092","GO:BP","negative regulation of molecular function",18198,11277,"GO:0065009"
"query_1",TRUE,3.82098540982676e-06,96,1784,27,0.0151345291479821,0.28125,"GO:0038202","GO:BP","TORC1 signaling",18198,10105,"GO:0031929"
"query_1",TRUE,3.86249080805593e-06,10,1784,8,0.00448430493273543,0.8,"GO:0099640","GO:BP","axo-dendritic protein transport",18198,19731,"GO:0008088, GO:0098840"
"query_1",TRUE,3.86249080805593e-06,10,1784,8,0.00448430493273543,0.8,"GO:1990504","GO:BP","dense core granule exocytosis",18198,25852,"GO:0017156, GO:0032253, GO:0051650"
"query_1",TRUE,3.98681170725198e-06,138,1784,34,0.0190582959641256,0.246376811594203,"GO:1903313","GO:BP","positive regulation of mRNA metabolic process",18198,23486,"GO:0016071, GO:0051254, GO:1903311"
"query_1",TRUE,4.01180625488416e-06,978,1784,144,0.0807174887892377,0.147239263803681,"GO:0070925","GO:BP","organelle assembly",18198,16870,"GO:0006996, GO:0022607"
"query_1",TRUE,4.01180625488416e-06,102,1784,28,0.015695067264574,0.274509803921569,"GO:0050779","GO:BP","RNA destabilization",18198,13682,"GO:0006401, GO:0031331, GO:0043487, GO:0051254"
"query_1",TRUE,4.04136870394024e-06,85,1784,25,0.0140134529147982,0.294117647058824,"GO:2000781","GO:BP","positive regulation of double-strand break repair",18198,26722,"GO:0006302, GO:0045739, GO:2000779"
"query_1",TRUE,4.31605869216104e-06,533,1784,89,0.0498878923766816,0.166979362101313,"GO:1902532","GO:BP","negative regulation of intracellular signal transduction",18198,22896,"GO:0009968, GO:0035556, GO:1902531"
"query_1",TRUE,4.31605869216104e-06,69,1784,22,0.0123318385650224,0.318840579710145,"GO:0016441","GO:BP","post-transcriptional gene silencing",18198,5285,"GO:0010608, GO:0010629"
"query_1",TRUE,4.43434320433463e-06,23,1784,12,0.00672645739910314,0.521739130434783,"GO:0031290","GO:BP","retinal ganglion cell axon guidance",18198,7361,"GO:0007411"
